,actual,prediction,diff
4_ether_12,-119.9,-120.439,0.5390029907226506
5_ether_12,-119.9,-121.446144,1.5461441040039006
7_ether_12,-129.4,-127.408775,1.991224670410162
8_ether_12,-129.4,-127.408775,1.991224670410162
10_ether_12,-87.7,-87.83369,0.1336868286132784
11_ether_12,-87.7,-87.83369,0.1336868286132784
14_ether_12,-57.8,-57.429043,0.3709571838378878
15_ether_12,-57.8,-58.6779,0.8778984069824247
16_ether_12,-57.8,-57.45981,0.34019165039062216
4_COOH_2,-119.78,-120.27588,0.49587890624999886
5_COOH_2,-119.78,-121.277016,1.4970156860351551
7_COOH_2,-127.39,-128.5732,1.183196411132812
8_COOH_2,-127.39,-128.92232,1.532317504882812
10_COOH_2,-81.14,-81.78479,0.6447900390624994
11_COOH_2,-81.14,-81.78479,0.6447900390624994
12_COOH_2,-81.14,-83.09273,1.952727661132812
0_From_Review_122,-101.0,-104.29784,3.2978363037109375
10_From_Review_234,-122.0,-120.41166,1.5883407592773438
11_From_Review_234,-122.0,-121.42039,0.5796127319335938
3_From_Review_255,-120.0,-117.74179,2.258209228515625
4_From_Review_255,-120.0,-118.83313,1.1668701171875
0_I_2,-81.08,-81.28484,0.20484344482422046
2_I_2,-81.08,-81.28484,0.20484344482422046
3_I_2,-81.08,-81.28484,0.20484344482422046
5_I_2,-126.3,-126.60014,0.30014343261719034
6_I_2,-126.3,-126.60014,0.30014343261719034
8_I_2,-122.88,-122.16315,0.7168530273437455
9_I_2,-122.88,-122.237305,0.6426953124999955
11_I_2,-121.26,-121.92665,0.6666510009765574
12_I_2,-121.26,-121.92665,0.6666510009765574
14_I_2,-113.33,-116.756195,3.4261950683593767
15_I_2,-113.33,-116.756195,3.4261950683593767
17_I_2,-59.96,-58.784016,1.1759843444824227
18_I_2,-59.96,-58.686405,1.2735948181152352
4_From_Review_139,-98.0,-102.33708,4.3370819091796875
0_From_Review_41,-208.0,-207.33093,0.6690673828125
7_From_Review_333,-65.0,-65.58257,0.5825729370117188
8_From_Review_333,-65.0,-66.20045,1.2004470825195312
9_From_Review_333,-65.0,-66.20045,1.2004470825195312
0_From_Review_285,-88.2,-88.04739,0.15260620117187784
2_From_Review_285,-88.2,-88.04739,0.15260620117187784
3_From_Review_285,-88.2,-88.04739,0.15260620117187784
5_From_Review_285,-88.2,-88.51669,0.31669311523437216
6_From_Review_285,-88.2,-88.56716,0.3671615600585909
7_From_Review_285,-88.2,-88.56716,0.3671615600585909
4_From_Review_393,-115.0,-113.68591,1.3140869140625
5_From_Review_393,-115.0,-119.7342,4.734199523925781
7_From_Review_393,-132.0,-129.69908,2.3009185791015625
8_From_Review_393,-132.0,-129.9803,2.0196990966796875
10_From_Review_393,-138.0,-137.40186,0.59814453125
11_From_Review_393,-138.0,-133.8482,4.15179443359375
0_aromatics_20,-145.29,-148.20323,2.9132318115234455
3_aromatics_20,-145.29,-149.45149,4.1614923095703205
5_aromatics_20,-153.86,-152.3192,1.5408013916015761
8_aromatics_20,-153.86,-151.68503,2.1749719238281386
10_aromatics_20,-145.29,-148.124,2.833992919921883
12_aromatics_20,-145.29,-148.06445,2.774453125000008
14_aromatics_20,-153.86,-152.4826,1.3773950195312636
17_aromatics_20,-153.86,-152.52783,1.3321679687500136
6_From_Review_96,-151.0,-148.11826,2.881744384765625
0_From_Review_451,-138.0,-140.84459,2.8445892333984375
4_From_Review_451,-138.0,-140.73718,2.7371826171875
6_From_Review_451,-141.0,-142.24591,1.24591064453125
10_From_Review_451,-141.0,-139.74335,1.25665283203125
5_SO3H_6,-114.18,-113.90551,0.27449005126953807
6_SO3H_6,-114.18,-114.03936,0.14063995361328807
8_SO3H_6,-120.08,-120.65201,0.5720080566406267
9_SO3H_6,-120.08,-121.43406,1.354059143066408
11_SO3H_6,-121.06,-121.86618,0.8061804199218727
12_SO3H_6,-121.06,-121.646385,0.5863851928710915
14_SO3H_6,-121.28,-122.11765,0.8376528930664051
15_SO3H_6,-121.28,-122.15203,0.8720309448242176
17_SO3H_6,-121.28,-122.08001,0.8000094604492176
18_SO3H_6,-121.28,-122.42669,1.1466891479492176
20_SO3H_6,-122.07,-122.532524,0.46252410888672557
21_SO3H_6,-122.07,-122.328156,0.2581555175781318
23_SO3H_6,-125.4,-125.514946,0.11494598388671307
24_SO3H_6,-125.4,-126.257835,0.8578353881835881
26_SO3H_6,-79.95,-81.30515,1.3551528930664034
27_SO3H_6,-79.95,-81.30515,1.3551528930664034
28_SO3H_6,-79.95,-81.30515,1.3551528930664034
0_From_Review_414,-81.0,-81.16056,0.16056060791015625
2_From_Review_414,-81.0,-81.30429,0.304290771484375
3_From_Review_414,-81.0,-81.552986,0.5529861450195312
5_From_Review_414,-126.0,-123.5504,2.4496002197265625
6_From_Review_414,-126.0,-124.90606,1.0939407348632812
8_From_Review_414,-114.0,-117.205734,3.2057342529296875
9_From_Review_414,-114.0,-120.00148,6.0014801025390625
11_From_Review_414,-60.0,-63.734554,3.7345542907714844
12_From_Review_414,-60.0,-60.158516,0.15851593017578125
4_COOH_4,-119.23,-119.63988,0.4098773193359335
5_COOH_4,-119.23,-119.688866,0.45886566162108977
7_COOH_4,-122.87,-123.30858,0.43857849121093295
8_COOH_4,-122.87,-123.349655,0.47965515136718295
10_COOH_4,-123.25,-124.45524,1.2052383422851562
11_COOH_4,-123.25,-124.45524,1.2052383422851562
13_COOH_4,-126.44,-126.407616,0.032384338378903976
14_COOH_4,-126.44,-126.407616,0.032384338378903976
16_COOH_4,-81.06,-81.43234,0.3723425292968727
